site_no,year_month,water_year,year,month,mean_discharge_cfs,sum_daily_mean_cfs,n_days,n_missing_values,HUCID,basin_group_id,role,boundary_status
10251330,2016-07-01,2016,2016,7,7.440645161290322,230.66,31,0,18090202,18090202,out,external
10251330,2016-08-01,2016,2016,8,1.0138709677419355,31.43,31,0,18090202,18090202,out,external
10251330,2016-09-01,2016,2016,9,1.1903333333333337,35.71,30,0,18090202,18090202,out,external
10251330,2016-10-01,2017,2016,10,3.029677419354839,93.92,31,0,18090202,18090202,out,external
10251330,2016-11-01,2017,2016,11,2.5786666666666664,77.36,30,0,18090202,18090202,out,external
10251330,2016-12-01,2017,2016,12,6.070645161290322,188.19,31,0,18090202,18090202,out,external
10251330,2017-01-01,2017,2017,1,15.566129032258065,482.55,31,0,18090202,18090202,out,external
10251330,2017-02-01,2017,2017,2,4.180357142857143,117.05,28,0,18090202,18090202,out,external
10251330,2017-03-01,2017,2017,3,2.8158064516129038,87.29,31,0,18090202,18090202,out,external
10251330,2017-04-01,2017,2017,4,2.0686666666666667,62.06,30,0,18090202,18090202,out,external
10251330,2017-05-01,2017,2017,5,1.3106451612903227,40.63,31,0,18090202,18090202,out,external
10251330,2017-06-01,2017,2017,6,0.7686666666666666,23.06,30,0,18090202,18090202,out,external
10251330,2017-07-01,2017,2017,7,0.6535483870967741,20.26,31,0,18090202,18090202,out,external
10251330,2017-08-01,2017,2017,8,0.9983870967741936,30.95,31,0,18090202,18090202,out,external
10251330,2017-09-01,2017,2017,9,6.4,192.0,30,0,18090202,18090202,out,external
10251330,2017-10-01,2018,2017,10,1.174516129032258,36.41,31,0,18090202,18090202,out,external
10251330,2017-11-01,2018,2017,11,1.561,46.83,30,0,18090202,18090202,out,external
10251330,2017-12-01,2018,2017,12,1.9296774193548387,59.82,31,0,18090202,18090202,out,external
10251330,2018-01-01,2018,2018,1,4.101935483870967,127.16,31,0,18090202,18090202,out,external
10251330,2018-02-01,2018,2018,2,2.6721428571428567,74.82,28,0,18090202,18090202,out,external
10251330,2018-03-01,2018,2018,3,2.956451612903226,91.65,31,0,18090202,18090202,out,external
10251330,2018-04-01,2018,2018,4,1.8873333333333333,56.62,30,0,18090202,18090202,out,external
10251330,2018-05-01,2018,2018,5,1.542258064516129,47.81,31,0,18090202,18090202,out,external
10251330,2018-06-01,2018,2018,6,0.7123333333333334,21.37,30,0,18090202,18090202,out,external
10251330,2018-07-01,2018,2018,7,0.5377419354838711,16.67,31,0,18090202,18090202,out,external
10251330,2018-08-01,2018,2018,8,0.4596774193548387,14.25,31,0,18090202,18090202,out,external
10251330,2018-09-01,2018,2018,9,0.407,12.21,30,0,18090202,18090202,out,external
10251330,2018-10-01,2019,2018,10,0.4883870967741935,15.14,31,0,18090202,18090202,out,external
10251330,2018-11-01,2019,2018,11,0.5906666666666667,17.72,30,0,18090202,18090202,out,external
10251330,2018-12-01,2019,2018,12,0.7503225806451613,23.26,31,0,18090202,18090202,out,external
10251330,2019-01-01,2019,2019,1,1.2625806451612904,39.14,31,0,18090202,18090202,out,external
10251330,2019-02-01,2019,2019,2,3.387857142857143,94.86,28,0,18090202,18090202,out,external
10251330,2019-03-01,2019,2019,3,4.296774193548386,133.2,31,0,18090202,18090202,out,external
10251330,2019-04-01,2019,2019,4,1.7979999999999998,53.94,30,0,18090202,18090202,out,external
10251330,2019-05-01,2019,2019,5,2.9051612903225807,90.06,31,0,18090202,18090202,out,external
10251330,2019-06-01,2019,2019,6,0.8913333333333334,26.74,30,0,18090202,18090202,out,external
10251330,2019-07-01,2019,2019,7,0.697741935483871,21.63,31,0,18090202,18090202,out,external
10251330,2019-08-01,2019,2019,8,0.652258064516129,20.22,31,0,18090202,18090202,out,external
10251330,2019-09-01,2019,2019,9,0.753,22.59,30,0,18090202,18090202,out,external
10251330,2019-10-01,2020,2019,10,0.8783870967741936,27.23,31,0,18090202,18090202,out,external
10251330,2019-11-01,2020,2019,11,1.0446666666666666,31.34,30,0,18090202,18090202,out,external
10251330,2019-12-01,2020,2019,12,2.089677419354839,64.78,31,0,18090202,18090202,out,external
10251330,2020-01-01,2020,2020,1,2.0058064516129037,62.18,31,0,18090202,18090202,out,external
10251330,2020-02-01,2020,2020,2,2.142413793103448,62.13,29,0,18090202,18090202,out,external
10251330,2020-03-01,2020,2020,3,16.97483870967742,526.22,31,0,18090202,18090202,out,external
10251330,2020-04-01,2020,2020,4,11.651333333333334,349.54,30,0,18090202,18090202,out,external
10251330,2020-05-01,2020,2020,5,1.4051612903225807,43.56,31,0,18090202,18090202,out,external
10251330,2020-06-01,2020,2020,6,1.0843333333333334,32.53,30,0,18090202,18090202,out,external
10251330,2020-07-01,2020,2020,7,0.6906451612903226,21.41,31,0,18090202,18090202,out,external
10251330,2020-08-01,2020,2020,8,0.6561290322580645,20.34,31,0,18090202,18090202,out,external
10251330,2020-09-01,2020,2020,9,0.6769999999999999,20.31,30,0,18090202,18090202,out,external
10251330,2020-10-01,2021,2020,10,0.795483870967742,24.66,31,0,18090202,18090202,out,external
10251330,2020-11-01,2021,2020,11,0.8866666666666667,26.6,30,0,18090202,18090202,out,external
10251330,2020-12-01,2021,2020,12,0.9770967741935483,30.29,31,0,18090202,18090202,out,external
10251330,2021-01-01,2021,2021,1,1.2674193548387096,39.29,31,0,18090202,18090202,out,external
10251330,2021-02-01,2021,2021,2,1.644642857142857,46.05,28,0,18090202,18090202,out,external
10251330,2021-03-01,2021,2021,3,1.9135483870967744,59.32,31,0,18090202,18090202,out,external
10251330,2021-04-01,2021,2021,4,1.5733333333333337,47.2,30,0,18090202,18090202,out,external
10251330,2021-05-01,2021,2021,5,1.3303225806451613,41.24,31,0,18090202,18090202,out,external
10251330,2021-06-01,2021,2021,6,1.4156666666666666,42.47,30,0,18090202,18090202,out,external
10251330,2021-07-01,2021,2021,7,1.8387096774193548,57.0,31,0,18090202,18090202,out,external
10251330,2021-08-01,2021,2021,8,0.9506451612903224,29.47,31,0,18090202,18090202,out,external
10251330,2021-09-01,2021,2021,9,0.8866666666666667,26.6,30,0,18090202,18090202,out,external
10251330,2021-10-01,2022,2021,10,1.0858064516129031,33.66,31,0,18090202,18090202,out,external
10251330,2021-11-01,2022,2021,11,1.2323333333333333,36.97,30,0,18090202,18090202,out,external
10251330,2021-12-01,2022,2021,12,1.3803225806451611,42.79,31,0,18090202,18090202,out,external
10251330,2022-01-01,2022,2022,1,2.312903225806452,71.7,31,0,18090202,18090202,out,external
10251330,2022-02-01,2022,2022,2,2.032857142857143,56.92,28,0,18090202,18090202,out,external
10251330,2022-03-01,2022,2022,3,2.0093548387096773,62.29,31,0,18090202,18090202,out,external
10251330,2022-04-01,2022,2022,4,1.8233333333333333,54.7,30,0,18090202,18090202,out,external
10251330,2022-05-01,2022,2022,5,1.4848387096774194,46.03,31,0,18090202,18090202,out,external
10251330,2022-06-01,2022,2022,6,1.2596666666666667,37.79,30,0,18090202,18090202,out,external
10251330,2022-07-01,2022,2022,7,1.0841935483870968,33.61,31,0,18090202,18090202,out,external
10251330,2022-08-01,2022,2022,8,1.1751612903225803,36.43,31,0,18090202,18090202,out,external
10251330,2022-09-01,2022,2022,9,6.646666666666666,199.4,30,0,18090202,18090202,out,external
10251330,2022-10-01,2023,2022,10,1.575161290322581,48.83,31,0,18090202,18090202,out,external
10251330,2022-11-01,2023,2022,11,1.943,58.29,30,0,18090202,18090202,out,external
10251330,2022-12-01,2023,2022,12,3.100322580645161,96.11,31,0,18090202,18090202,out,external
10251330,2023-01-01,2023,2023,1,6.48483870967742,201.03,31,0,18090202,18090202,out,external
10251330,2023-02-01,2023,2023,2,3.3660714285714284,94.25,28,0,18090202,18090202,out,external
10251330,2023-03-01,2023,2023,3,4.206451612903226,130.4,31,0,18090202,18090202,out,external
10251330,2023-04-01,2023,2023,4,2.3896666666666664,71.69,30,0,18090202,18090202,out,external
10251330,2023-05-01,2023,2023,5,1.7345161290322582,53.77,31,0,18090202,18090202,out,external
10251330,2023-06-01,2023,2023,6,2.062666666666667,61.88,30,0,18090202,18090202,out,external
10251330,2023-07-01,2023,2023,7,0.8461290322580646,26.23,31,0,18090202,18090202,out,external
10251330,2023-08-01,2023,2023,8,28.898709677419355,895.86,31,0,18090202,18090202,out,external
10251330,2023-09-01,2023,2023,9,2.2333333333333334,67.0,30,0,18090202,18090202,out,external
10251330,2023-10-01,2024,2023,10,1.6693548387096775,51.75,31,0,18090202,18090202,out,external
10251330,2023-11-01,2024,2023,11,2.2943333333333333,68.83,30,0,18090202,18090202,out,external
10251330,2023-12-01,2024,2023,12,3.0064516129032257,93.2,31,0,18090202,18090202,out,external
10251330,2024-01-01,2024,2024,1,5.588064516129032,173.23,31,0,18090202,18090202,out,external
10251330,2024-02-01,2024,2024,2,88.77931034482758,2574.6,29,0,18090202,18090202,out,external
10251330,2024-03-01,2024,2024,3,3.44258064516129,106.72,31,0,18090202,18090202,out,external
10251330,2024-04-01,2024,2024,4,2.315333333333333,69.46,30,0,18090202,18090202,out,external
10251330,2024-05-01,2024,2024,5,2.086129032258065,64.67,31,0,18090202,18090202,out,external
10251330,2024-06-01,2024,2024,6,1.1803333333333332,35.41,30,0,18090202,18090202,out,external
10251330,2024-07-01,2024,2024,7,0.6506451612903226,20.17,31,0,18090202,18090202,out,external
10251330,2024-08-01,2024,2024,8,0.4832258064516129,14.98,31,0,18090202,18090202,out,external
10251330,2024-09-01,2024,2024,9,0.6950000000000001,20.85,30,0,18090202,18090202,out,external
10251330,2024-10-01,2025,2024,10,0.682258064516129,21.15,31,0,18090202,18090202,out,external
10251330,2024-11-01,2025,2024,11,0.903,27.09,30,0,18090202,18090202,out,external
10251330,2024-12-01,2025,2024,12,0.9622580645161288,29.83,31,0,18090202,18090202,out,external
10251330,2025-01-01,2025,2025,1,0.9193548387096774,28.5,31,0,18090202,18090202,out,external
10251330,2025-02-01,2025,2025,2,1.7992857142857144,50.38,28,0,18090202,18090202,out,external
10251330,2025-03-01,2025,2025,3,1.78,55.18,31,0,18090202,18090202,out,external
10251330,2025-04-01,2025,2025,4,1.5636666666666663,46.91,30,0,18090202,18090202,out,external
10251330,2025-05-01,2025,2025,5,1.2506451612903229,38.77,31,0,18090202,18090202,out,external
10251330,2025-06-01,2025,2025,6,0.728,21.84,30,0,18090202,18090202,out,external
10251330,2025-07-01,2025,2025,7,1.520967741935484,47.15,31,0,18090202,18090202,out,external
10251330,2025-08-01,2025,2025,8,3.238064516129032,100.38,31,0,18090202,18090202,out,external
10251330,2025-09-01,2025,2025,9,1.1136666666666666,33.41,30,0,18090202,18090202,out,external
10251330,2025-10-01,2026,2025,10,1.2938709677419356,40.11,31,0,18090202,18090202,out,external
10251330,2025-11-01,2026,2025,11,22.721666666666668,681.65,30,0,18090202,18090202,out,external
10251330,2025-12-01,2026,2025,12,8.61483870967742,267.06,31,0,18090202,18090202,out,external
10259540,2000-01-01,2000,2000,1,70.61290322580645,2189.0,31,0,18100204,18100204,in,external
10259540,2000-02-01,2000,2000,2,72.37931034482759,2099.0,29,0,18100204,18100204,in,external
10259540,2000-03-01,2000,2000,3,76.16129032258064,2361.0,31,0,18100204,18100204,in,external
10259540,2000-04-01,2000,2000,4,74.33333333333333,2230.0,30,0,18100204,18100204,in,external
10259540,2000-05-01,2000,2000,5,69.80645161290323,2164.0,31,0,18100204,18100204,in,external
10259540,2000-06-01,2000,2000,6,65.1,1953.0,30,0,18100204,18100204,in,external
10259540,2000-07-01,2000,2000,7,68.12903225806451,2112.0,31,0,18100204,18100204,in,external
10259540,2000-08-01,2000,2000,8,74.74193548387096,2317.0,31,0,18100204,18100204,in,external
10259540,2000-09-01,2000,2000,9,72.06666666666666,2162.0,30,0,18100204,18100204,in,external
10259540,2000-10-01,2001,2000,10,70.61290322580645,2189.0,31,0,18100204,18100204,in,external
10259540,2000-11-01,2001,2000,11,65.53333333333333,1966.0,30,0,18100204,18100204,in,external
10259540,2000-12-01,2001,2000,12,69.87096774193549,2166.0,31,0,18100204,18100204,in,external
10259540,2001-01-01,2001,2001,1,71.29032258064517,2210.0,31,0,18100204,18100204,in,external
10259540,2001-02-01,2001,2001,2,77.10714285714286,2159.0,28,0,18100204,18100204,in,external
10259540,2001-03-01,2001,2001,3,78.58064516129032,2436.0,31,0,18100204,18100204,in,external
10259540,2001-04-01,2001,2001,4,75.16666666666667,2255.0,30,0,18100204,18100204,in,external
10259540,2001-05-01,2001,2001,5,69.93548387096774,2168.0,31,0,18100204,18100204,in,external
10259540,2001-06-01,2001,2001,6,62.66666666666666,1880.0,30,0,18100204,18100204,in,external
10259540,2001-07-01,2001,2001,7,69.2258064516129,2146.0,31,0,18100204,18100204,in,external
10259540,2001-08-01,2001,2001,8,72.87096774193549,2259.0,31,0,18100204,18100204,in,external
10259540,2001-09-01,2001,2001,9,62.96666666666667,1889.0,30,0,18100204,18100204,in,external
10259540,2001-10-01,2002,2001,10,61.7483870967742,1914.2,31,0,18100204,18100204,in,external
10259540,2001-11-01,2002,2001,11,59.47,1784.1,30,0,18100204,18100204,in,external
10259540,2001-12-01,2002,2001,12,63.73870967741936,1975.9,31,0,18100204,18100204,in,external
10259540,2002-01-01,2002,2002,1,68.75806451612904,2131.5,31,0,18100204,18100204,in,external
10259540,2002-02-01,2002,2002,2,72.00357142857142,2016.1,28,0,18100204,18100204,in,external
10259540,2002-03-01,2002,2002,3,74.19999999999999,2300.2,31,0,18100204,18100204,in,external
10259540,2002-04-01,2002,2002,4,74.99333333333334,2249.8,30,0,18100204,18100204,in,external
10259540,2002-05-01,2002,2002,5,70.33548387096775,2180.4,31,0,18100204,18100204,in,external
10259540,2002-06-01,2002,2002,6,69.81666666666666,2094.5,30,0,18100204,18100204,in,external
10259540,2002-07-01,2002,2002,7,62.78064516129032,1946.2,31,0,18100204,18100204,in,external
10259540,2002-08-01,2002,2002,8,67.71935483870968,2099.3,31,0,18100204,18100204,in,external
10259540,2002-09-01,2002,2002,9,62.55,1876.5,30,0,18100204,18100204,in,external
10259540,2002-10-01,2003,2002,10,54.93870967741936,1703.1,31,0,18100204,18100204,in,external
10259540,2002-11-01,2003,2002,11,62.25666666666667,1867.7,30,0,18100204,18100204,in,external
10259540,2002-12-01,2003,2002,12,63.15806451612903,1957.9,31,0,18100204,18100204,in,external
10259540,2003-01-01,2003,2003,1,62.12580645161291,1925.9,31,0,18100204,18100204,in,external
10259540,2003-02-01,2003,2003,2,63.9,1789.2,28,0,18100204,18100204,in,external
10259540,2003-03-01,2003,2003,3,63.89677419354839,1980.8,31,0,18100204,18100204,in,external
10259540,2003-04-01,2003,2003,4,65.82666666666667,1974.8,30,0,18100204,18100204,in,external
10259540,2003-05-01,2003,2003,5,61.23870967741936,1898.4,31,0,18100204,18100204,in,external
10259540,2003-06-01,2003,2003,6,56.86333333333334,1705.9,30,0,18100204,18100204,in,external
10259540,2003-07-01,2003,2003,7,57.28709677419355,1775.9,31,0,18100204,18100204,in,external
10259540,2003-08-01,2003,2003,8,58.95483870967742,1827.6,31,0,18100204,18100204,in,external
10259540,2003-09-01,2003,2003,9,62.13,1863.9,30,0,18100204,18100204,in,external
10259540,2003-10-01,2004,2003,10,66.14193548387097,2050.4,31,0,18100204,18100204,in,external
10259540,2003-11-01,2004,2003,11,64.92,1947.6,30,0,18100204,18100204,in,external
10259540,2003-12-01,2004,2003,12,59.83548387096774,1854.9,31,0,18100204,18100204,in,external
10259540,2004-01-01,2004,2004,1,63.99032258064516,1983.7,31,0,18100204,18100204,in,external
10259540,2004-02-01,2004,2004,2,68.28965517241379,1980.4,29,0,18100204,18100204,in,external
10259540,2004-03-01,2004,2004,3,68.5741935483871,2125.8,31,0,18100204,18100204,in,external
10259540,2004-04-01,2004,2004,4,62.986666666666665,1889.6,30,0,18100204,18100204,in,external
10259540,2004-05-01,2004,2004,5,59.52903225806452,1845.4,31,0,18100204,18100204,in,external
10259540,2004-06-01,2004,2004,6,56.443333333333335,1693.3,30,0,18100204,18100204,in,external
10259540,2004-07-01,2004,2004,7,60.05806451612903,1861.8,31,0,18100204,18100204,in,external
10259540,2004-08-01,2004,2004,8,61.78709677419355,1915.4,31,0,18100204,18100204,in,external
10259540,2004-09-01,2004,2004,9,55.21333333333334,1656.4,30,0,18100204,18100204,in,external
10259540,2004-10-01,2005,2004,10,57.12903225806452,1771.0,31,0,18100204,18100204,in,external
10259540,2004-11-01,2005,2004,11,67.2,2016.0,30,0,18100204,18100204,in,external
10259540,2004-12-01,2005,2004,12,72.72413793103448,2109.0,29,0,18100204,18100204,in,external
10259540,2005-01-01,2005,2005,1,81.71428571428571,2288.0,28,0,18100204,18100204,in,external
10259540,2005-02-01,2005,2005,2,74.16,1854.0,25,0,18100204,18100204,in,external
10259540,2005-03-01,2005,2005,3,74.70967741935483,2316.0,31,0,18100204,18100204,in,external
10259540,2005-04-01,2005,2005,4,60.4,1812.0,30,0,18100204,18100204,in,external
10259540,2005-05-01,2005,2005,5,58.87096774193548,1825.0,31,0,18100204,18100204,in,external
10259540,2005-06-01,2005,2005,6,57.7,1731.0,30,0,18100204,18100204,in,external
10259540,2005-07-01,2005,2005,7,58.0,1798.0,31,0,18100204,18100204,in,external
10259540,2005-08-01,2005,2005,8,70.6,2118.0,30,0,18100204,18100204,in,external
10259540,2005-09-01,2005,2005,9,58.833333333333336,1765.0,30,0,18100204,18100204,in,external
10259540,2005-10-01,2006,2005,10,56.04516129032258,1737.4,31,0,18100204,18100204,in,external
10259540,2005-11-01,2006,2005,11,52.013333333333335,1560.4,30,0,18100204,18100204,in,external
10259540,2005-12-01,2006,2005,12,53.68709677419355,1664.3,31,0,18100204,18100204,in,external
10259540,2006-01-01,2006,2006,1,59.12580645161291,1832.9,31,0,18100204,18100204,in,external
10259540,2006-02-01,2006,2006,2,65.85714285714286,1844.0,28,0,18100204,18100204,in,external
10259540,2006-03-01,2006,2006,3,59.54838709677419,1846.0,31,0,18100204,18100204,in,external
10259540,2006-04-01,2006,2006,4,60.22,1806.6,30,0,18100204,18100204,in,external
10259540,2006-05-01,2006,2006,5,56.71612903225807,1758.2,31,0,18100204,18100204,in,external
10259540,2006-06-01,2006,2006,6,51.09333333333333,1532.8,30,0,18100204,18100204,in,external
10259540,2006-07-01,2006,2006,7,57.41935483870968,1780.0,31,0,18100204,18100204,in,external
10259540,2006-08-01,2006,2006,8,52.16129032258065,1617.0,31,0,18100204,18100204,in,external
10259540,2006-09-01,2006,2006,9,55.03333333333333,1651.0,30,0,18100204,18100204,in,external
10259540,2006-10-01,2007,2006,10,58.81290322580645,1823.2,31,0,18100204,18100204,in,external
10259540,2006-11-01,2007,2006,11,60.083333333333336,1802.5,30,0,18100204,18100204,in,external
